day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
5,PL060,55.892989,0.0,39.929889,60.0,98.0
6,PL060,56.354244,0.0,38.538745,60.0,98.0
7,PL060,94.354244,0.0,0.0,60.0,98.0
1,PL061,41.194631,0.0,30.805369,60.0,65.0
2,PL061,38.604027,0.0,43.590604,60.0,65.0
3,PL061,38.637584,0.0,42.966443,60.0,65.0
4,PL061,36.677852,0.0,40.959732,60.0,65.0
5,PL061,35.416107,0.0,40.261745,60.0,65.0
6,PL061,42.540268,0.0,42.875839,60.0,65.0
7,PL061,65.0,0.0,18.540268,60.0,65.0
1,PL062,7.2040134,17.759197,25.036789,60.0,22.0
2,PL062,15.230769,0.0,41.973244,60.0,22.0
3,PL062,22.0,0.0,47.230769,60.0,22.0
4,PL062,21.35786,0.0,51.64214,60.0,22.0
5,PL062,8.2943144,0.0,46.063545,60.0,22.0
6,PL062,10.180602,0.0,43.113712,60.0,22.0
7,PL062,22.0,0.0,16.180602,60.0,22.0
1,PL063,29.421429,0.0,24.578571,60.0,41.0
2,PL063,32.803571,0.0,38.617857,60.0,41.0
3,PL063,34.482143,0.0,40.321429,60.0,41.0
4,PL063,34.5,0.0,41.982143,60.0,41.0
5,PL063,29.3,0.0,39.2,60.0,41.0
6,PL063,31.814286,0.0,39.485714,60.0,41.0
7,PL063,41.0,0.0,31.814286,60.0,41.0
1,PL064,48.340909,0.0,19.659091,60.0,80.0
2,PL064,50.94697,0.0,31.393939,60.0,80.0
3,PL064,60.143939,0.0,36.80303,60.0,80.0
4,PL064,68.189394,0.0,43.954545,60.0,80.0
5,PL064,59.181818,0.0,44.007576,60.0,80.0
6,PL064,51.367424,0.0,39.814394,60.0,80.0
7,PL064,80.0,0.0,6.3674242,60.0,80.0
1,PL065,29.136842,0.0,21.863158,60.0,39.0
2,PL065,29.610526,5.5894737,33.936842,60.0,39.0
3,PL065,39.0,0.0,40.610526,60.0,39.0
4,PL065,38.578947,0.0,45.421053,60.0,39.0
5,PL065,31.715789,0.0,43.863158,60.0,39.0
6,PL065,27.336842,0.0,38.378947,60.0,39.0
7,PL065,39.0,0.0,36.336842,60.0,39.0
1,PL066,44.648148,0.0,25.351852,60.0,61.0
2,PL066,42.625926,0.0,36.022222,60.0,61.0
3,PL066,44.377778,0.0,36.248148,60.0,61.0
4,PL066,42.266667,0.0,35.111111,60.0,61.0
5,PL066,46.759259,0.0,37.507407,60.0,61.0
6,PL066,52.288889,0.0,40.47037,60.0,61.0
7,PL066,61.0,0.0,31.288889,60.0,61.0
1,PL067,31.333333,3.9641577,28.702509,60.0,36.0
2,PL067,36.0,0.0,46.333333,60.0,36.0
3,PL067,32.433692,0.0,45.566308,60.0,36.0
4,PL067,24.637993,0.0,42.795699,60.0,36.0
5,PL067,23.537634,0.0,38.100358,60.0,36.0
6,PL067,26.232975,0.0,37.304659,60.0,36.0
7,PL067,36.0,0.0,20.232975,60.0,36.0
1,PL068,43.428571,0.0,26.571429,60.0,65.0
2,PL068,39.729323,0.0,35.699248,60.0,65.0
3,PL068,46.556391,0.0,39.172932,60.0,65.0
4,PL068,46.451128,0.0,39.105263,60.0,65.0
5,PL068,43.112782,0.0,40.338346,60.0,65.0
6,PL068,44.977444,0.0,39.135338,60.0,65.0
7,PL068,65.0,0.0,12.977444,60.0,65.0
1,PL069,25.274021,0.0,24.725979,60.0,36.0
2,PL069,31.572954,0.0,39.701068,60.0,36.0
3,PL069,30.925267,0.0,40.647687,60.0,36.0
4,PL069,27.156584,0.0,40.768683,60.0,36.0
5,PL069,28.106762,0.0,39.049822,60.0,36.0
6,PL069,25.896797,0.0,37.209964,60.0,36.0
7,PL069,36.0,0.0,36.896797,60.0,36.0
1,PL070,64.930233,0.0,26.069767,60.0,93.0
2,PL070,59.472868,0.0,35.457364,60.0,93.0
3,PL070,54.914729,0.0,31.55814,60.0,93.0
4,PL070,64.205426,0.0,32.709302,60.0,93.0
5,PL070,63.457364,0.0,34.748062,60.0,93.0
6,PL070,71.178295,0.0,41.27907,60.0,93.0
7,PL070,93.0,0.0,16.178295,60.0,93.0
1,PL071,43.765152,0.0,32.234848,60.0,56.0
2,PL071,34.325758,0.0,41.439394,60.0,56.0
3,PL071,31.484848,0.0,36.840909,60.0,56.0
4,PL071,36.80303,0.0,35.681818,60.0,56.0
5,PL071,32.829545,0.0,35.973485,60.0,56.0
6,PL071,38.901515,0.0,38.92803,60.0,56.0
7,PL071,56.0,0.0,16.901515,60.0,56.0
1,PL072,46.0,0.0,26.0,60.0,64.0
2,PL072,49.496296,0.0,40.503704,60.0,64.0
3,PL072,43.788889,0.0,38.707407,60.0,64.0
4,PL072,46.844444,0.0,39.944444,60.0,64.0
5,PL072,45.444444,0.0,37.4,60.0,64.0
6,PL072,43.148148,0.0,38.296296,60.0,64.0
7,PL072,64.0,0.0,18.148148,60.0,64.0
1,PL073,47.690476,0.0,26.309524,60.0,69.0
2,PL073,47.06746,0.0,38.623016,60.0,69.0
3,PL073,39.888889,0.0,34.178571,60.0,69.0
4,PL073,46.900794,0.0,36.988095,60.0,69.0
5,PL073,43.087302,0.0,32.813492,60.0,69.0
6,PL073,45.68254,0.0,38.404762,60.0,69.0
7,PL073,69.0,0.0,10.68254,60.0,69.0
1,PL074,57.347826,0.0,29.652174,60.0,70.0
2,PL074,51.550725,0.0,41.797101,60.0,70.0
3,PL074,51.115942,0.0,39.434783,60.0,70.0
4,PL074,61.514493,0.0,41.601449,60.0,70.0
5,PL074,53.434783,0.0,43.07971,60.0,70.0
6,PL074,45.717391,0.0,39.717391,60.0,70.0
7,PL074,70.0,0.0,13.717391,60.0,70.0
1,PL075,48.307692,0.0,31.692308,60.0,93.0
2,PL075,43.132867,0.0,41.174825,60.0,93.0
3,PL075,50.597902,0.0,43.534965,60.0,93.0
4,PL075,46.384615,0.0,42.213287,60.0,93.0
5,PL075,43.395105,0.0,41.98951,60.0,93.0
6,PL075,48.84965,0.0,41.545455,60.0,93.0
7,PL075,79.84965,0.0,0.0,60.0,93.0
1,PL076,47.5,0.0,34.5,60.0,67.0
2,PL076,40.352564,0.0,49.147436,60.0,67.0
3,PL076,36.987179,0.0,45.365385,60.0,67.0
4,PL076,40.560897,0.0,43.426282,60.0,67.0
5,PL076,37.955128,0.0,43.605769,60.0,67.0
6,PL076,39.509615,0.0,44.445513,60.0,67.0
7,PL076,67.0,0.0,14.509615,60.0,67.0
1,PL077,37.309859,0.0,22.690141,60.0,53.0
2,PL077,37.309859,0.0,36.0,60.0,53.0
3,PL077,38.711268,0.0,36.598592,60.0,53.0
4,PL077,43.65493,0.0,39.056338,60.0,53.0
5,PL077,49.376761,0.0,43.278169,60.0,53.0
6,PL077,41.415493,0.0,42.961268,60.0,53.0
7,PL077,53.0,0.0,34.415493,60.0,53.0
1,PL078,58.072202,0.0,25.927798,60.0,77.0
2,PL078,53.870036,0.0,40.202166,60.0,77.0
3,PL078,52.974729,0.0,38.895307,60.0,77.0
4,PL078,50.938628,0.0,36.036101,60.0,77.0
5,PL078,52.209386,0.0,36.729242,60.0,77.0
6,PL078,61.444043,0.0,39.765343,60.0,77.0
7,PL078,77.0,0.0,24.444043,60.0,77.0
1,PL079,52.007663,0.0,21.992337,60.0,87.0
2,PL079,60.697318,0.0,38.310345,60.0,87.0
3,PL079,57.191571,0.0,39.505747,60.0,87.0
4,PL079,53.103448,0.0,40.088123,60.0,87.0
5,PL079,53.827586,0.0,36.275862,60.0,87.0
6,PL079,51.302682,0.0,35.524904,60.0,87.0
7,PL079,87.0,0.0,1.302682,60.0,87.0
1,PL080,52.963855,0.0,24.036145,60.0,80.0
2,PL080,53.811245,0.0,35.15261,60.0,80.0
3,PL080,52.710843,0.0,35.100402,60.0,80.0
4,PL080,57.036145,0.0,36.674699,60.0,80.0
5,PL080,50.738956,0.0,35.297189,60.0,80.0
6,PL080,49.835341,0.0,33.903614,60.0,80.0
7,PL080,80.0,0.0,10.835341,60.0,80.0
1,PL081,47.637037,0.0,37.362963,60.0,52.0
2,PL081,40.344444,0.0,48.292593,60.0,52.0
3,PL081,34.596296,0.0,42.748148,60.0,52.0
4,PL081,34.796296,0.0,38.8,60.0,52.0
5,PL081,30.718519,0.0,36.077778,60.0,52.0
6,PL081,26.759259,0.0,32.959259,60.0,52.0
7,PL081,52.0,0.0,14.759259,60.0,52.0
1,PL082,27.597173,0.0,23.402827,60.0,38.0
2,PL082,33.925795,0.0,39.671378,60.0,38.0
3,PL082,33.014134,0.0,40.911661,60.0,38.0
4,PL082,28.699647,0.0,41.314488,60.0,38.0
5,PL082,33.222615,0.0,40.477032,60.0,38.0
6,PL082,35.459364,0.0,41.763251,60.0,38.0
7,PL082,38.0,0.0,31.459364,60.0,38.0
1,PL083,52.638978,0.0,25.361022,60.0,89.0
2,PL083,55.476038,0.0,43.162939,60.0,89.0
3,PL083,60.607029,0.0,45.86901,60.0,89.0
4,PL083,56.204473,0.0,46.402556,60.0,89.0
5,PL083,89.0,0.0,26.204473,60.0,89.0
6,PL083,83.677316,0.0,47.322684,60.0,89.0
7,PL083,89.0,0.0,25.677316,60.0,89.0
1,PL084,40.844203,2.7101449,24.445652,60.0,49.0
2,PL084,48.536232,0.0,42.307971,60.0,49.0
3,PL084,37.956522,0.0,39.57971,60.0,49.0
4,PL084,49.0,0.0,44.956522,60.0,49.0
5,PL084,45.789855,0.0,40.210145,60.0,49.0
6,PL084,32.405797,0.0,41.384058,60.0,49.0
7,PL084,49.0,0.0,20.405797,60.0,49.0
1,PL085,9.334507,12.933099,25.732394,60.0,21.0
2,PL085,11.771127,0.0,37.56338,60.0,21.0
3,PL085,12.911972,0.0,38.859155,60.0,21.0
4,PL085,9.8661972,0.0,38.045775,60.0,21.0
5,PL085,15.75,0.0,41.116197,60.0,21.0
6,PL085,21.0,0.0,44.75,60.0,21.0
7,PL085,21.0,0.0,36.0,60.0,21.0
1,PL086,43.911439,0.0,28.088561,60.0,57.0
2,PL086,38.199262,0.0,41.712177,60.0,57.0
3,PL086,38.243542,0.0,39.95572,60.0,57.0
4,PL086,41.863469,0.0,39.380074,60.0,57.0
5,PL086,39.291513,0.0,40.571956,60.0,57.0
6,PL086,30.151292,0.0,37.140221,60.0,57.0
7,PL086,57.0,0.0,15.151292,60.0,57.0
1,PL087,19.561837,10.671378,23.766784,60.0,28.0
2,PL087,19.561837,0.0,38.0,60.0,28.0
3,PL087,28.0,0.0,41.561837,60.0,28.0
4,PL087,15.618375,0.0,38.381625,60.0,28.0
5,PL087,19.989399,0.0,40.628975,60.0,28.0
6,PL087,24.996466,0.0,36.992933,60.0,28.0
7,PL087,28.0,0.0,40.996466,60.0,28.0
1,PL088,47.875486,0.0,15.124514,60.0,75.0
2,PL088,59.583658,0.0,28.291829,60.0,75.0
3,PL088,68.159533,0.0,35.424125,60.0,75.0
4,PL088,64.708171,0.0,40.451362,60.0,75.0
5,PL088,64.377432,0.0,40.330739,60.0,75.0
6,PL088,64.027237,0.0,38.350195,60.0,75.0
7,PL088,75.0,0.0,24.027237,60.0,75.0
1,PL089,60.653199,0.0,31.346801,60.0,94.0
2,PL089,55.868687,0.0,46.784512,60.0,94.0
3,PL089,62.232323,0.0,48.636364,60.0,94.0
4,PL089,54.612795,0.0,44.619529,60.0,94.0
5,PL089,48.127946,0.0,43.484848,60.0,94.0
6,PL089,94.0,0.0,3.1279461,60.0,94.0
7,PL089,94.0,0.0,28.0,60.0,94.0
1,PL090,19.3,7.0137931,25.686207,60.0,25.0
2,PL090,22.234483,0.0,40.065517,60.0,25.0
3,PL090,23.6,0.0,41.634483,60.0,25.0
4,PL090,20.113793,0.0,41.486207,60.0,25.0
5,PL090,19.106897,0.0,40.006897,60.0,25.0
6,PL090,22.231034,0.0,39.875862,60.0,25.0
7,PL090,25.0,0.0,42.231034,60.0,25.0
1,PL091,36.191781,0.0,22.808219,60.0,50.0
2,PL091,34.842466,0.0,35.349315,60.0,50.0
3,PL091,42.205479,0.0,38.636986,60.0,50.0
4,PL091,47.277397,0.0,41.928082,60.0,50.0
5,PL091,46.969178,0.0,46.308219,60.0,50.0
6,PL091,41.205479,0.0,43.763699,60.0,50.0
7,PL091,50.0,0.0,36.205479,60.0,50.0
1,PL092,42.8125,0.0,24.1875,60.0,88.0
2,PL092,59.179687,0.0,20.632813,60.0,88.0
3,PL092,62.101562,0.0,38.078125,60.0,88.0
4,PL092,66.65625,0.0,41.445313,60.0,88.0
5,PL092,58.570312,0.0,39.085938,60.0,88.0
6,PL092,53.0,0.0,35.570312,60.0,88.0
7,PL092,88.0,0.0,0.0,60.0,88.0
1,PL093,24.445614,3.4877193,25.066667,60.0,33.0
2,PL093,30.603509,0.0,40.842105,60.0,33.0
3,PL093,24.087719,0.0,39.515789,60.0,33.0
4,PL093,26.849123,0.0,41.238596,60.0,33.0
5,PL093,24.435088,0.0,37.414035,60.0,33.0
6,PL093,22.740351,0.0,38.694737,60.0,33.0
7,PL093,33.0,0.0,40.740351,60.0,33.0
1,PL094,46.027668,0.0,19.972332,60.0,83.0
2,PL094,49.347826,0.0,32.679842,60.0,83.0
3,PL094,53.118577,0.0,35.229249,60.0,83.0
4,PL094,45.55336,0.0,33.565217,60.0,83.0
5,PL094,53.545455,0.0,37.007905,60.0,83.0
6,PL094,55.656126,0.0,35.889328,60.0,83.0
7,PL094,83.0,0.0,10.656126,60.0,83.0
1,PL095,56.247312,0.0,30.752688,60.0,66.0
2,PL095,58.885305,0.0,45.362007,60.0,66.0
3,PL095,54.81362,0.0,44.071685,60.0,66.0
4,PL095,50.426523,0.0,41.387097,60.0,66.0
5,PL095,52.16129,0.0,39.265233,60.0,66.0
6,PL095,52.706093,0.0,39.455197,60.0,66.0
7,PL095,66.0,0.0,15.706093,60.0,66.0
1,PL096,49.714286,0.0,39.285714,60.0,84.0
2,PL096,40.69103,0.0,50.023256,60.0,84.0
3,PL096,33.468439,0.0,43.222591,60.0,84.0
4,PL096,37.840532,0.0,40.627907,60.0,84.0
5,PL096,48.285714,0.0,33.554817,60.0,84.0
6,PL096,48.0,0.0,44.285714,60.0,84.0
7,PL096,84.0,0.0,0.0,60.0,84.0
1,PL097,45.940594,0.0,30.059406,60.0,60.0
2,PL097,48.831683,0.0,47.108911,60.0,60.0
3,PL097,46.60396,0.0,47.227723,60.0,60.0
4,PL097,34.029703,0.0,42.574257,60.0,60.0
5,PL097,35.336634,0.0,37.693069,60.0,60.0
6,PL097,44.237624,0.0,38.09901,60.0,60.0
7,PL097,60.0,0.0,30.237624,60.0,60.0
1,PL098,29.0,0.0,30.0,60.0,29.0
2,PL098,21.043956,0.0,40.956044,60.0,29.0
3,PL098,20.358974,0.0,38.684982,60.0,29.0
4,PL098,27.992674,0.0,39.3663,60.0,29.0
5,PL098,23.03663,0.0,39.956044,60.0,29.0
6,PL098,12.406593,0.0,35.630037,60.0,29.0
7,PL098,29.0,0.0,33.406593,60.0,29.0
1,PL099,60.843866,0.0,30.156134,60.0,68.0
2,PL099,60.843866,0.0,48.0,60.0,68.0
3,PL099,54.263941,0.0,44.579926,60.0,68.0
4,PL099,48.572491,0.0,40.69145,60.0,68.0
5,PL099,50.747212,0.0,37.825279,60.0,68.0
6,PL099,51.289963,0.0,37.457249,60.0,68.0
7,PL099,68.0,0.0,5.2899628,60.0,68.0
1,PL100,54.498221,0.0,27.501779,60.0,95.0
2,PL100,55.850534,0.0,42.647687,60.0,95.0
3,PL100,54.512456,0.0,42.338078,60.0,95.0
4,PL100,48.743772,0.0,39.768683,60.0,95.0
5,PL100,55.117438,0.0,40.626335,60.0,95.0
6,PL100,58.0,0.0,33.117438,60.0,95.0
7,PL100,95.0,0.0,0.0,60.0,95.0
1,PL101,20.512097,8.3991935,17.08871,60.0,41.0
2,PL101,21.907258,0.0,26.604839,60.0,41.0
3,PL101,25.383065,0.0,28.524194,60.0,41.0
4,PL101,33.032258,0.0,33.350806,60.0,41.0
5,PL101,41.0,0.0,40.032258,60.0,41.0
6,PL101,40.608871,0.0,44.391129,60.0,41.0
7,PL101,41.0,0.0,28.608871,60.0,41.0
1,PL102,20.0,6.697417,26.302583,60.0,20.0
2,PL102,12.96679,0.0,41.03321,60.0,20.0
3,PL102,11.822878,0.0,39.143911,60.0,20.0
4,PL102,19.151292,0.0,38.671587,60.0,20.0
5,PL102,14.468635,0.0,39.682657,60.0,20.0
6,PL102,20.0,0.0,34.468635,60.0,20.0
7,PL102,20.0,0.0,34.0,60.0,20.0
1,PL103,19.317568,5.5878378,28.094595,60.0,23.0
2,PL103,12.560811,0.0,38.756757,60.0,23.0
3,PL103,19.385135,0.0,40.175676,60.0,23.0
4,PL103,23.0,0.0,41.385135,60.0,23.0
5,PL103,20.986486,0.0,45.013514,60.0,23.0
6,PL103,21.0,0.0,43.986486,60.0,23.0
7,PL103,23.0,0.0,41.0,60.0,23.0
1,PL104,52.929368,0.0,24.070632,60.0,86.0
2,PL104,54.319703,0.0,37.609665,60.0,86.0
3,PL104,51.542751,0.0,36.776952,60.0,86.0
4,PL104,45.624535,0.0,33.918216,60.0,86.0
5,PL104,60.211896,0.0,37.412639,60.0,86.0
6,PL104,59.561338,0.0,39.650558,60.0,86.0
7,PL104,86.0,0.0,13.561338,60.0,86.0
1,PL105,65.496552,0.0,24.503448,60.0,78.0
2,PL105,70.47931,0.0,40.017241,60.0,78.0
3,PL105,70.193103,0.0,41.286207,60.0,78.0
4,PL105,62.558621,0.0,39.634483,60.0,78.0
5,PL105,75.289655,0.0,42.268966,60.0,78.0
6,PL105,73.031034,0.0,42.258621,60.0,78.0
7,PL105,78.0,0.0,34.031034,60.0,78.0
1,PL106,50.347826,0.0,17.652174,60.0,72.0
2,PL106,65.717391,0.0,33.630435,60.0,72.0
3,PL106,61.036232,0.0,36.681159,60.0,72.0
4,PL106,65.0,0.0,42.036232,60.0,72.0
5,PL106,70.173913,0.0,40.826087,60.0,72.0
6,PL106,67.978261,0.0,45.195652,60.0,72.0
7,PL106,72.0,0.0,27.978261,60.0,72.0
1,PL107,51.191489,0.0,26.808511,60.0,57.0
2,PL107,50.539007,0.0,39.652482,60.0,57.0
3,PL107,55.429078,0.0,42.109929,60.0,57.0
4,PL107,50.890071,0.0,40.539007,60.0,57.0
5,PL107,44.0,0.0,37.890071,60.0,57.0
6,PL107,51.485816,0.0,37.514184,60.0,57.0
7,PL107,57.0,0.0,38.485816,60.0,57.0
1,PL108,46.037037,0.0,26.962963,60.0,78.0
2,PL108,47.414815,0.0,40.622222,60.0,78.0
3,PL108,49.444444,0.0,41.97037,60.0,78.0
4,PL108,46.651852,0.0,41.792593,60.0,78.0
5,PL108,38.822222,0.0,37.82963,60.0,78.0
6,PL108,35.888889,0.0,32.933333,60.0,78.0
7,PL108,78.0,0.0,2.8888889,60.0,78.0
1,PL109,46.413043,0.0,23.586957,60.0,88.0
2,PL109,54.456522,0.0,38.956522,60.0,88.0
3,PL109,53.677536,0.0,40.778986,60.0,88.0
4,PL109,49.384058,0.0,41.293478,60.0,88.0
5,PL109,49.746377,0.0,38.637681,60.0,88.0
6,PL109,53.07971,0.0,39.666667,60.0,88.0
7,PL109,88.0,0.0,0.079710145,60.0,88.0
1,PL110,43.465753,0.0,33.534247,60.0,61.0
2,PL110,40.821918,0.0,46.643836,60.0,61.0
3,PL110,41.599315,0.0,46.222603,60.0,61.0
4,PL110,40.520548,0.0,45.078767,60.0,61.0
5,PL110,33.006849,0.0,41.513699,60.0,61.0
6,PL110,31.976027,0.0,38.030822,60.0,61.0
7,PL110,61.0,0.0,8.9760274,60.0,61.0
1,PL111,67.69395,0.0,32.30605,60.0,81.0
2,PL111,66.950178,0.0,50.743772,60.0,81.0
3,PL111,55.427046,0.0,46.523132,60.0,81.0
4,PL111,50.672598,0.0,40.754448,60.0,81.0
5,PL111,48.064057,0.0,34.608541,60.0,81.0
6,PL111,48.085409,0.0,33.978648,60.0,81.0
7,PL111,81.0,0.0,10.085409,60.0,81.0
1,PL112,36.454545,0.0,34.545455,60.0,39.0
2,PL112,29.531469,0.0,47.923077,60.0,39.0
3,PL112,25.20979,0.0,44.321678,60.0,39.0
4,PL112,24.244755,0.0,39.965035,60.0,39.0
5,PL112,30.832168,0.0,43.412587,60.0,39.0
6,PL112,22.566434,0.0,39.265734,60.0,39.0
7,PL112,39.0,0.0,16.566434,60.0,39.0
1,PL113,46.962264,0.0,31.037736,60.0,53.0
2,PL113,45.664151,0.0,46.298113,60.0,53.0
3,PL113,41.739623,0.0,43.924528,60.0,53.0
4,PL113,32.25283,0.0,37.486792,60.0,53.0
5,PL113,30.773585,0.0,33.479245,60.0,53.0
6,PL113,27.588679,0.0,28.184906,60.0,53.0
7,PL113,53.0,0.0,22.588679,60.0,53.0
1,PL114,44.978417,0.0,28.021583,60.0,76.0
2,PL114,48.971223,0.0,43.007194,60.0,76.0
3,PL114,47.543165,0.0,43.428058,60.0,76.0
4,PL114,45.960432,0.0,43.582734,60.0,76.0
5,PL114,37.97482,0.0,37.985612,60.0,76.0
6,PL114,37.503597,0.0,35.471223,60.0,76.0
7,PL114,76.0,0.0,2.5035971,60.0,76.0
1,PL115,25.575875,5.229572,20.194553,60.0,39.0
2,PL115,32.346304,0.0,33.229572,60.0,39.0
3,PL115,39.0,0.0,38.346304,60.0,39.0
4,PL115,29.801556,0.0,38.198444,60.0,39.0
5,PL115,35.404669,0.0,39.396887,60.0,39.0
6,PL115,25.7393,0.0,32.66537,60.0,39.0
7,PL115,39.0,0.0,31.7393,60.0,39.0
1,PL116,27.378092,0.0,28.621908,60.0,28.0
2,PL116,24.766784,0.0,43.611307,60.0,28.0
3,PL116,13.614841,0.0,38.151943,60.0,28.0
4,PL116,20.971731,0.0,37.64311,60.0,28.0
5,PL116,26.780919,0.0,38.190813,60.0,28.0
6,PL116,16.091873,0.0,39.689046,60.0,28.0
7,PL116,28.0,0.0,40.091873,60.0,28.0
1,PL117,28.585106,0.0,21.414894,60.0,46.0
2,PL117,37.390071,0.0,37.195035,60.0,46.0
3,PL117,39.244681,0.0,40.14539,60.0,46.0
4,PL117,36.485816,0.0,42.758865,60.0,46.0
5,PL117,37.138298,0.0,41.347518,60.0,46.0
6,PL117,35.131206,0.0,40.007092,60.0,46.0
7,PL117,46.0,0.0,30.131206,60.0,46.0
1,PL118,42.866667,0.0,24.133333,60.0,65.0
2,PL118,44.955556,0.0,36.911111,60.0,65.0
3,PL118,46.640741,0.0,38.314815,60.0,65.0
4,PL118,37.918519,0.0,35.722222,60.0,65.0
5,PL118,44.774074,0.0,36.144444,60.0,65.0
6,PL118,46.566667,0.0,36.207407,60.0,65.0
7,PL118,65.0,0.0,28.566667,60.0,65.0
1,PL119,52.266667,0.0,24.733333,60.0,65.0
2,PL119,49.511111,0.0,40.755556,60.0,65.0
3,PL119,48.555556,0.0,39.955556,60.0,65.0
4,PL119,51.033333,0.0,39.522222,60.0,65.0
5,PL119,48.133333,0.0,38.9,60.0,65.0
6,PL119,42.222222,0.0,36.911111,60.0,65.0
7,PL119,65.0,0.0,19.222222,60.0,65.0
1,PL120,6.6518519,10.37037,19.977778,60.0,22.0
2,PL120,13.133333,0.0,32.518519,60.0,22.0
3,PL120,12.355556,0.0,33.777778,60.0,22.0
4,PL120,11.137037,0.0,35.218519,60.0,22.0
