day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
5,PL120,18.577778,0.0,37.559259,60.0,22.0
6,PL120,22.0,0.0,41.577778,60.0,22.0
7,PL120,22.0,0.0,45.0,60.0,22.0
1,PL121,48.551724,0.0,23.448276,60.0,82.0
2,PL121,51.980843,0.0,37.570881,60.0,82.0
3,PL121,47.551724,0.0,36.429119,60.0,82.0
4,PL121,48.528736,0.0,37.022989,60.0,82.0
5,PL121,49.934866,0.0,35.59387,60.0,82.0
6,PL121,50.957854,0.0,37.977011,60.0,82.0
7,PL121,82.0,0.0,6.9578544,60.0,82.0
1,PL122,28.178295,1.2868217,23.534884,60.0,37.0
2,PL122,34.573643,0.0,36.604651,60.0,37.0
3,PL122,33.604651,0.0,37.968992,60.0,37.0
4,PL122,37.0,0.0,41.604651,60.0,37.0
5,PL122,26.503876,0.0,35.496124,60.0,37.0
6,PL122,29.72093,0.0,35.782946,60.0,37.0
7,PL122,37.0,0.0,28.72093,60.0,37.0
1,PL123,22.097276,2.6692607,24.233463,60.0,29.0
2,PL123,21.568093,0.0,35.529183,60.0,29.0
3,PL123,17.225681,0.0,33.342412,60.0,29.0
4,PL123,23.961089,0.0,35.264591,60.0,29.0
5,PL123,20.155642,0.0,33.805447,60.0,29.0
6,PL123,29.0,0.0,40.155642,60.0,29.0
7,PL123,29.0,0.0,36.0,60.0,29.0
1,PL124,44.598361,0.0,28.401639,60.0,59.0
2,PL124,35.188525,0.0,37.409836,60.0,59.0
3,PL124,37.377049,0.0,35.811475,60.0,59.0
4,PL124,33.893443,0.0,31.483607,60.0,59.0
5,PL124,36.704918,0.0,34.188525,60.0,59.0
6,PL124,41.635246,0.0,35.069672,60.0,59.0
7,PL124,59.0,0.0,13.635246,60.0,59.0
1,PL125,51.854093,0.0,29.145907,60.0,72.0
2,PL125,43.516014,0.0,41.338078,60.0,72.0
3,PL125,42.829181,0.0,38.686833,60.0,72.0
4,PL125,50.213523,0.0,38.615658,60.0,72.0
5,PL125,43.843416,0.0,39.370107,60.0,72.0
6,PL125,44.24911,0.0,39.594306,60.0,72.0
7,PL125,72.0,0.0,18.24911,60.0,72.0
1,PL126,61.807692,0.0,24.192308,60.0,89.0
2,PL126,62.503846,0.0,37.303846,60.0,89.0
3,PL126,61.457692,0.0,37.046154,60.0,89.0
4,PL126,73.296154,0.0,42.161538,60.0,89.0
5,PL126,59.338462,0.0,38.957692,60.0,89.0
6,PL126,55.565385,0.0,37.773077,60.0,89.0
7,PL126,89.0,0.0,2.5653846,60.0,89.0
1,PL127,33.215278,8.0347222,23.75,60.0,48.0
2,PL127,38.576389,0.0,38.638889,60.0,48.0
3,PL127,48.0,0.0,44.576389,60.0,48.0
4,PL127,40.680556,0.0,45.319444,60.0,48.0
5,PL127,38.586806,0.0,45.09375,60.0,48.0
6,PL127,32.246528,0.0,37.340278,60.0,48.0
7,PL127,48.0,0.0,26.246528,60.0,48.0
1,PL128,57.55,0.0,31.45,60.0,87.0
2,PL128,52.013333,0.0,48.536667,60.0,87.0
3,PL128,51.086667,0.0,46.926667,60.0,87.0
4,PL128,50.07,0.0,44.016667,60.0,87.0
5,PL128,43.223333,0.0,41.846667,60.0,87.0
6,PL128,41.0,0.0,38.223333,60.0,87.0
7,PL128,87.0,0.0,0.0,60.0,87.0
1,PL129,20.575646,8.5867159,23.837638,60.0,28.0
2,PL129,17.487085,0.0,36.088561,60.0,28.0
3,PL129,21.435424,0.0,38.051661,60.0,28.0
4,PL129,28.0,0.0,40.435424,60.0,28.0
5,PL129,19.564576,0.0,39.435424,60.0,28.0
6,PL129,26.535055,0.0,44.02952,60.0,28.0
7,PL129,28.0,0.0,27.535055,60.0,28.0
1,PL130,43.824176,0.0,32.175824,60.0,59.0
2,PL130,40.417582,0.0,46.406593,60.0,59.0
3,PL130,31.956044,0.0,41.461538,60.0,59.0
4,PL130,42.285714,0.0,42.67033,60.0,59.0
5,PL130,31.846154,0.0,38.43956,60.0,59.0
6,PL130,32.461538,0.0,40.384615,60.0,59.0
7,PL130,59.0,0.0,0.46153846,60.0,59.0
1,PL131,59.416,0.0,17.584,60.0,95.0
2,PL131,60.128,0.0,28.288,60.0,95.0
3,PL131,64.06,0.0,30.068,60.0,95.0
4,PL131,76.6,0.0,36.46,60.0,95.0
5,PL131,74.348,0.0,40.252,60.0,95.0
6,PL131,61.712,0.0,38.636,60.0,95.0
7,PL131,95.0,0.0,12.712,60.0,95.0
1,PL132,62.683636,0.0,19.316364,60.0,93.0
2,PL132,65.723636,0.0,32.96,60.0,93.0
3,PL132,66.549091,0.0,34.174545,60.0,93.0
4,PL132,76.032727,0.0,38.516364,60.0,93.0
5,PL132,72.065455,0.0,39.967273,60.0,93.0
6,PL132,72.629091,0.0,42.436364,60.0,93.0
7,PL132,93.0,0.0,24.629091,60.0,93.0
1,PL133,46.410959,0.0,29.589041,60.0,73.0
2,PL133,47.753425,0.0,45.657534,60.0,73.0
3,PL133,39.041096,0.0,41.712329,60.0,73.0
4,PL133,40.958904,0.0,41.082192,60.0,73.0
5,PL133,39.013699,0.0,36.945205,60.0,73.0
6,PL133,41.643836,0.0,40.369863,60.0,73.0
7,PL133,73.0,0.0,14.643836,60.0,73.0
1,PL134,57.381944,0.0,27.618056,60.0,76.0
2,PL134,53.909722,0.0,39.472222,60.0,76.0
3,PL134,50.888889,0.0,37.020833,60.0,76.0
4,PL134,52.319444,0.0,35.569444,60.0,76.0
5,PL134,61.631944,0.0,39.6875,60.0,76.0
6,PL134,59.993056,0.0,42.638889,60.0,76.0
7,PL134,76.0,0.0,33.993056,60.0,76.0
1,PL135,43.233083,0.0,31.766917,60.0,46.0
2,PL135,29.87594,0.0,44.357143,60.0,46.0
3,PL135,29.977444,0.0,40.898496,60.0,46.0
4,PL135,26.593985,0.0,34.383459,60.0,46.0
5,PL135,29.977444,0.0,37.616541,60.0,46.0
6,PL135,27.296992,0.0,34.680451,60.0,46.0
7,PL135,46.0,0.0,21.296992,60.0,46.0
1,PL136,68.855019,0.0,25.144981,60.0,99.0
2,PL136,65.360595,0.0,36.494424,60.0,99.0
3,PL136,69.959108,0.0,37.401487,60.0,99.0
4,PL136,70.907063,0.0,38.052045,60.0,99.0
5,PL136,67.096654,0.0,38.810409,60.0,99.0
6,PL136,69.237918,0.0,37.858736,60.0,99.0
7,PL136,99.0,0.0,12.237918,60.0,99.0
1,PL137,38.709677,0.0,23.290323,60.0,47.0
2,PL137,44.473118,0.0,40.236559,60.0,47.0
3,PL137,43.247312,0.0,41.225806,60.0,47.0
4,PL137,36.602151,0.0,40.645161,60.0,47.0
5,PL137,44.365591,0.0,40.236559,60.0,47.0
6,PL137,39.698925,0.0,38.666667,60.0,47.0
7,PL137,47.0,0.0,31.698925,60.0,47.0
1,PL138,30.0,0.0,26.0,60.0,34.0
2,PL138,25.147727,0.0,36.852273,60.0,34.0
3,PL138,26.973485,0.0,36.174242,60.0,34.0
4,PL138,27.587121,0.0,35.386364,60.0,34.0
5,PL138,32.465909,0.0,39.121212,60.0,34.0
6,PL138,26.814394,0.0,37.651515,60.0,34.0
7,PL138,34.0,0.0,35.814394,60.0,34.0
1,PL139,25.992832,3.9749104,19.032258,60.0,42.0
2,PL139,41.921147,0.0,36.071685,60.0,42.0
3,PL139,42.0,0.0,40.921147,60.0,42.0
4,PL139,38.702509,0.0,45.297491,60.0,42.0
5,PL139,39.0681,0.0,41.634409,60.0,42.0
6,PL139,31.103943,0.0,38.964158,60.0,42.0
7,PL139,42.0,0.0,30.103943,60.0,42.0
1,PL140,57.401515,0.0,23.598485,60.0,80.0
2,PL140,59.356061,0.0,36.045455,60.0,80.0
3,PL140,56.424242,0.0,34.931818,60.0,80.0
4,PL140,66.848485,0.0,40.575758,60.0,80.0
5,PL140,61.310606,0.0,38.537879,60.0,80.0
6,PL140,56.75,0.0,39.560606,60.0,80.0
7,PL140,80.0,0.0,16.75,60.0,80.0
1,PL141,15.723485,7.9659091,22.310606,60.0,29.0
2,PL141,23.94697,0.0,35.776515,60.0,29.0
3,PL141,16.837121,0.0,34.109848,60.0,29.0
4,PL141,17.765152,0.0,35.07197,60.0,29.0
5,PL141,22.818182,0.0,34.94697,60.0,29.0
6,PL141,29.0,0.0,41.818182,60.0,29.0
7,PL141,29.0,0.0,38.0,60.0,29.0
1,PL142,18.814545,9.12,22.065455,60.0,32.0
2,PL142,20.832727,0.0,37.981818,60.0,32.0
3,PL142,19.352727,0.0,37.48,60.0,32.0
4,PL142,21.101818,0.0,39.250909,60.0,32.0
5,PL142,21.101818,0.0,38.0,60.0,32.0
6,PL142,32.0,0.0,45.101818,60.0,32.0
7,PL142,32.0,0.0,27.0,60.0,32.0
1,PL143,43.827957,0.0,21.172043,60.0,81.0
2,PL143,52.774194,0.0,37.053763,60.0,81.0
3,PL143,51.240143,0.0,38.53405,60.0,81.0
4,PL143,53.519713,0.0,42.72043,60.0,81.0
5,PL143,53.634409,0.0,40.885305,60.0,81.0
6,PL143,54.265233,0.0,43.369176,60.0,81.0
7,PL143,81.0,0.0,6.265233,60.0,81.0
1,PL144,17.33935,9.0974729,28.563177,60.0,20.0
2,PL144,16.086643,0.0,42.252708,60.0,20.0
3,PL144,14.711191,0.0,41.375451,60.0,20.0
4,PL144,20.0,0.0,42.711191,60.0,20.0
5,PL144,15.642599,0.0,42.357401,60.0,20.0
6,PL144,20.0,0.0,29.642599,60.0,20.0
7,PL144,20.0,0.0,33.0,60.0,20.0
1,PL145,28.307407,0.062962963,25.62963,60.0,30.0
2,PL145,20.307407,0.0,36.0,60.0,30.0
3,PL145,27.996296,0.0,38.311111,60.0,30.0
4,PL145,26.462963,0.0,35.533333,60.0,30.0
5,PL145,26.818519,0.0,40.644444,60.0,30.0
6,PL145,30.0,0.0,38.818519,60.0,30.0
7,PL145,30.0,0.0,39.0,60.0,30.0
1,PL146,33.919414,0.0,26.080586,60.0,45.0
2,PL146,29.201465,0.0,37.717949,60.0,45.0
3,PL146,28.113553,0.0,36.087912,60.0,45.0
4,PL146,27.461538,0.0,33.652015,60.0,45.0
5,PL146,35.527473,0.0,37.934066,60.0,45.0
6,PL146,37.355311,0.0,40.172161,60.0,45.0
7,PL146,45.0,0.0,36.355311,60.0,45.0
1,PL147,49.072993,0.0,25.927007,60.0,93.0
2,PL147,49.737226,0.0,37.335766,60.0,93.0
3,PL147,56.014599,0.0,40.722628,60.0,93.0
4,PL147,52.065693,0.0,40.948905,60.0,93.0
5,PL147,48.408759,0.0,39.656934,60.0,93.0
6,PL147,53.0,0.0,34.408759,60.0,93.0
7,PL147,93.0,0.0,0.0,60.0,93.0
1,PL148,55.083916,0.0,23.916084,60.0,98.0
2,PL148,56.573427,0.0,36.51049,60.0,98.0
3,PL148,53.835664,0.0,35.737762,60.0,98.0
4,PL148,58.982517,0.0,37.853147,60.0,98.0
5,PL148,60.958042,0.0,39.024476,60.0,98.0
6,PL148,67.821678,0.0,45.136364,60.0,98.0
7,PL148,98.0,0.0,12.821678,60.0,98.0
1,PL149,58.052632,0.0,30.947368,60.0,100.0
2,PL149,50.698246,0.0,45.354386,60.0,100.0
3,PL149,43.224561,0.0,40.473684,60.0,100.0
4,PL149,46.133333,0.0,37.091228,60.0,100.0
5,PL149,52.115789,0.0,39.017544,60.0,100.0
6,PL149,58.0,0.0,32.115789,60.0,100.0
7,PL149,100.0,0.0,0.0,60.0,100.0
1,PL150,26.612403,2.3875969,26.0,60.0,27.0
2,PL150,20.368217,0.0,36.244186,60.0,27.0
3,PL150,25.693798,0.0,36.674419,60.0,27.0
4,PL150,25.531008,0.0,36.162791,60.0,27.0
5,PL150,27.0,0.0,39.531008,60.0,27.0
6,PL150,25.197674,0.0,37.802326,60.0,27.0
7,PL150,27.0,0.0,32.197674,60.0,27.0
1,PL151,58.224913,0.0,28.775087,60.0,89.0
2,PL151,59.629758,0.0,44.595156,60.0,89.0
3,PL151,55.937716,0.0,42.692042,60.0,89.0
4,PL151,61.66436,0.0,46.273356,60.0,89.0
5,PL151,51.107266,0.0,38.557093,60.0,89.0
6,PL151,45.352941,0.0,37.754325,60.0,89.0
7,PL151,89.0,0.0,4.3529412,60.0,89.0
1,PL152,57.571429,0.0,25.428571,60.0,93.0
2,PL152,57.010989,0.0,38.56044,60.0,93.0
3,PL152,58.772894,0.0,39.238095,60.0,93.0
4,PL152,64.289377,0.0,39.483516,60.0,93.0
5,PL152,60.065934,0.0,41.223443,60.0,93.0
6,PL152,58.0,0.0,40.065934,60.0,93.0
7,PL152,93.0,0.0,0.0,60.0,93.0
1,PL153,28.242537,0.0,25.757463,60.0,44.0
2,PL153,31.264925,0.0,39.977612,60.0,44.0
3,PL153,24.429104,0.0,37.835821,60.0,44.0
4,PL153,27.212687,0.0,38.216418,60.0,44.0
5,PL153,27.787313,0.0,36.425373,60.0,44.0
6,PL153,29.91791,0.0,39.869403,60.0,44.0
7,PL153,44.0,0.0,20.91791,60.0,44.0
1,PL154,35.665428,0.0,33.334572,60.0,43.0
2,PL154,28.304833,0.0,45.360595,60.0,43.0
3,PL154,22.780669,0.0,40.524164,60.0,43.0
4,PL154,23.159851,0.0,36.620818,60.0,43.0
5,PL154,25.137546,0.0,37.022305,60.0,43.0
6,PL154,24.438662,0.0,37.698885,60.0,43.0
7,PL154,43.0,0.0,15.438662,60.0,43.0
1,PL155,72.184669,0.0,29.815331,60.0,99.0
2,PL155,65.12892,0.0,39.055749,60.0,99.0
3,PL155,69.616725,0.0,39.512195,60.0,99.0
4,PL155,75.222997,0.0,41.393728,60.0,99.0
5,PL155,74.874564,0.0,45.348432,60.0,99.0
6,PL155,99.0,0.0,13.874564,60.0,99.0
7,PL155,99.0,0.0,38.0,60.0,99.0
1,PL156,32.130742,0.0,30.869258,60.0,35.0
2,PL156,32.130742,0.0,48.0,60.0,35.0
3,PL156,24.074205,0.0,44.056537,60.0,35.0
4,PL156,17.777385,0.0,39.29682,60.0,35.0
5,PL156,18.04947,0.0,34.727915,60.0,35.0
6,PL156,26.819788,0.0,38.229682,60.0,35.0
7,PL156,35.0,0.0,27.819788,60.0,35.0
1,PL157,22.0,9.6325758,31.367424,60.0,22.0
2,PL157,9.0454545,0.0,42.954545,60.0,22.0
3,PL157,8.344697,0.0,39.700758,60.0,22.0
4,PL157,12.265152,0.0,36.079545,60.0,22.0
5,PL157,8.5340909,0.0,37.731061,60.0,22.0
6,PL157,9.7840909,0.0,37.75,60.0,22.0
7,PL157,22.0,0.0,20.784091,60.0,22.0
1,PL158,51.333333,0.0,21.666667,60.0,75.0
2,PL158,54.131868,0.0,36.201465,60.0,75.0
3,PL158,51.457875,0.0,35.673993,60.0,75.0
4,PL158,51.970696,0.0,36.487179,60.0,75.0
5,PL158,52.794872,0.0,35.175824,60.0,75.0
6,PL158,60.809524,0.0,39.985348,60.0,75.0
7,PL158,75.0,0.0,30.809524,60.0,75.0
1,PL159,39.312727,0.0,26.687273,60.0,40.0
2,PL159,30.334545,2.9890909,37.989091,60.0,40.0
3,PL159,33.181818,0.0,38.152727,60.0,40.0
4,PL159,38.985455,0.0,39.196364,60.0,40.0
5,PL159,38.385455,0.0,42.6,60.0,40.0
6,PL159,40.0,0.0,44.385455,60.0,40.0
7,PL159,40.0,0.0,28.0,60.0,40.0
1,PL160,50.478571,0.0,23.521429,60.0,86.0
2,PL160,48.478571,0.0,36.0,60.0,86.0
3,PL160,51.65,0.0,36.828571,60.0,86.0
4,PL160,50.271429,0.0,36.378571,60.0,86.0
5,PL160,52.735714,0.0,38.535714,60.0,86.0
6,PL160,62.010714,0.0,41.725,60.0,86.0
7,PL160,86.0,0.0,18.010714,60.0,86.0
1,PL161,26.129825,0.0,28.870175,60.0,29.0
2,PL161,17.238596,0.0,38.891228,60.0,29.0
3,PL161,21.315789,0.0,39.922807,60.0,29.0
4,PL161,21.684211,0.0,36.631579,60.0,29.0
5,PL161,21.182456,0.0,40.501754,60.0,29.0
6,PL161,24.754386,0.0,40.42807,60.0,29.0
7,PL161,29.0,0.0,41.754386,60.0,29.0
1,PL162,22.988889,2.5777778,26.433333,60.0,26.0
2,PL162,21.0,0.0,37.988889,60.0,26.0
3,PL162,26.0,0.0,40.0,60.0,26.0
4,PL162,21.607407,0.0,38.392593,60.0,26.0
5,PL162,22.040741,0.0,39.566667,60.0,26.0
6,PL162,22.648148,0.0,37.392593,60.0,26.0
7,PL162,26.0,0.0,34.648148,60.0,26.0
1,PL163,19.859155,8.8380282,20.302817,60.0,38.0
2,PL163,29.176056,0.0,35.683099,60.0,38.0
3,PL163,38.0,0.0,42.176056,60.0,38.0
4,PL163,33.415493,0.0,45.584507,60.0,38.0
5,PL163,27.302817,0.0,43.112676,60.0,38.0
6,PL163,33.68662,0.0,29.616197,60.0,38.0
7,PL163,38.0,0.0,38.68662,60.0,38.0
1,PL164,30.601423,0.0,28.398577,60.0,48.0
2,PL164,27.238434,0.0,40.362989,60.0,48.0
3,PL164,25.619217,0.0,38.619217,60.0,48.0
4,PL164,29.654804,0.0,38.964413,60.0,48.0
5,PL164,28.907473,0.0,39.747331,60.0,48.0
6,PL164,24.24911,0.0,38.658363,60.0,48.0
7,PL164,48.0,0.0,25.24911,60.0,48.0
1,PL165,34.813793,3.2172414,17.968966,60.0,64.0
2,PL165,40.110345,0.0,29.703448,60.0,64.0
3,PL165,41.462069,0.0,31.648276,60.0,64.0
4,PL165,50.724138,0.0,38.737931,60.0,64.0
5,PL165,51.106897,0.0,40.617241,60.0,64.0
6,PL165,50.089655,0.0,44.017241,60.0,64.0
7,PL165,64.0,0.0,49.089655,60.0,64.0
1,PL166,42.465909,2.8295455,21.704545,60.0,61.0
2,PL166,40.556818,0.0,28.909091,60.0,61.0
3,PL166,44.181818,0.0,30.375,60.0,61.0
4,PL166,48.026515,0.0,33.155303,60.0,61.0
5,PL166,47.583333,0.0,35.443182,60.0,61.0
6,PL166,57.212121,0.0,41.371212,60.0,61.0
7,PL166,61.0,0.0,46.212121,60.0,61.0
1,PL167,54.69863,0.0,29.30137,60.0,65.0
2,PL167,43.465753,0.0,41.232877,60.0,65.0
3,PL167,53.804795,0.0,42.660959,60.0,65.0
4,PL167,47.410959,0.0,38.393836,60.0,65.0
5,PL167,45.40411,0.0,42.006849,60.0,65.0
6,PL167,60.243151,0.0,42.160959,60.0,65.0
7,PL167,65.0,0.0,29.243151,60.0,65.0
1,PL168,30.747368,2.1368421,23.115789,60.0,43.0
2,PL168,38.705263,0.0,40.042105,60.0,43.0
3,PL168,43.0,0.0,43.705263,60.0,43.0
4,PL168,28.410526,0.0,40.589474,60.0,43.0
5,PL168,29.157895,0.0,38.252632,60.0,43.0
6,PL168,33.810526,0.0,34.347368,60.0,43.0
7,PL168,43.0,0.0,39.810526,60.0,43.0
1,PL169,30.490909,0.0,20.509091,60.0,49.0
2,PL169,37.490909,0.0,34.0,60.0,49.0
3,PL169,37.789091,0.0,35.701818,60.0,49.0
4,PL169,39.389091,0.0,39.4,60.0,49.0
5,PL169,37.152727,0.0,37.236364,60.0,49.0
6,PL169,44.163636,0.0,41.989091,60.0,49.0
7,PL169,49.0,0.0,38.163636,60.0,49.0
1,PL170,53.408027,0.0,33.591973,60.0,64.0
2,PL170,42.652174,0.0,48.755853,60.0,64.0
3,PL170,40.638796,0.0,46.013378,60.0,64.0
4,PL170,36.183946,0.0,38.454849,60.0,64.0
5,PL170,38.454849,0.0,40.729097,60.0,64.0
6,PL170,43.200669,0.0,40.254181,60.0,64.0
7,PL170,64.0,0.0,20.200669,60.0,64.0
1,PL171,52.139706,0.0,24.860294,60.0,61.0
2,PL171,50.904412,0.0,41.235294,60.0,61.0
3,PL171,52.172794,0.0,41.731618,60.0,61.0
4,PL171,49.220588,0.0,39.952206,60.0,61.0
5,PL171,48.867647,0.0,40.352941,60.0,61.0
6,PL171,47.985294,0.0,37.882353,60.0,61.0
7,PL171,61.0,0.0,19.985294,60.0,61.0
1,PL172,37.754717,0.0,23.245283,60.0,58.0
2,PL172,37.237736,0.0,34.516981,60.0,58.0
3,PL172,35.603774,0.0,33.633962,60.0,58.0
4,PL172,44.015094,0.0,37.588679,60.0,58.0
5,PL172,40.920755,0.0,37.09434,60.0,58.0
6,PL172,42.135849,0.0,40.784906,60.0,58.0
7,PL172,58.0,0.0,26.135849,60.0,58.0
1,PL173,39.29021,0.0,24.70979,60.0,71.0
2,PL173,48.062937,0.0,41.227273,60.0,71.0
3,PL173,41.583916,0.0,40.479021,60.0,71.0
4,PL173,37.618881,0.0,39.965035,60.0,71.0
5,PL173,47.055944,0.0,39.562937,60.0,71.0
6,PL173,43.276224,0.0,40.77972,60.0,71.0
7,PL173,71.0,0.0,15.276224,60.0,71.0
1,PL174,44.875,0.0,21.125,60.0,72.0
2,PL174,52.007576,0.0,35.867424,60.0,72.0
3,PL174,57.708333,0.0,40.299242,60.0,72.0
4,PL174,57.424242,0.0,44.284091,60.0,72.0
5,PL174,49.708333,0.0,41.715909,60.0,72.0
6,PL174,38.393939,0.0,34.314394,60.0,72.0
7,PL174,72.0,0.0,7.3939394,60.0,72.0
1,PL175,45.425676,0.0,35.574324,60.0,62.0
2,PL175,37.844595,0.0,49.581081,60.0,62.0
3,PL175,28.695946,0.0,43.148649,60.0,62.0
4,PL175,30.388514,0.0,39.307432,60.0,62.0
5,PL175,28.986486,0.0,36.402027,60.0,62.0
6,PL175,29.466216,0.0,38.52027,60.0,62.0
7,PL175,62.0,0.0,18.466216,60.0,62.0
1,PL176,40.018182,0.0,18.981818,60.0,62.0
2,PL176,46.978182,0.0,34.04,60.0,62.0
3,PL176,56.08,0.0,39.898182,60.0,62.0
4,PL176,52.058182,0.0,42.021818,60.0,62.0
5,PL176,49.283636,0.0,42.774545,60.0,62.0
6,PL176,48.752727,0.0,38.530909,60.0,62.0
7,PL176,62.0,0.0,25.752727,60.0,62.0
1,PL177,39.419672,0.0,34.580328,60.0,45.0
2,PL177,39.419672,0.0,53.0,60.0,45.0
3,PL177,34.852459,0.0,50.567213,60.0,45.0
4,PL177,28.504918,0.0,46.347541,60.0,45.0
5,PL177,23.809836,0.0,40.695082,60.0,45.0
6,PL177,27.639344,0.0,40.170492,60.0,45.0
7,PL177,45.0,0.0,15.639344,60.0,45.0
1,PL178,45.954064,0.0,26.045936,60.0,81.0
2,PL178,54.222615,0.0,43.731449,60.0,81.0
3,PL178,46.45583,0.0,40.766784,60.0,81.0
4,PL178,49.685512,0.0,44.770318,60.0,81.0
5,PL178,47.035336,0.0,38.650177,60.0,81.0
6,PL178,40.5053,0.0,38.530035,60.0,81.0
7,PL178,81.0,0.0,2.5053004,60.0,81.0
1,PL179,19.450185,3.701107,22.848708,60.0,25.0
2,PL179,25.0,0.0,38.450185,60.0,25.0
3,PL179,20.98524,0.0,38.01476,60.0,25.0
4,PL179,24.9631,0.0,41.02214,60.0,25.0
5,PL179,23.431734,0.0,38.531365,60.0,25.0
6,PL179,21.202952,0.0,40.228782,60.0,25.0
7,PL179,25.0,0.0,33.202952,60.0,25.0
1,PL180,58.975439,0.0,29.024561,60.0,77.0
2,PL180,55.624561,0.0,42.350877,60.0,77.0
3,PL180,54.592982,0.0,41.031579,60.0,77.0
4,PL180,52.252632,0.0,38.340351,60.0,77.0
5,PL180,50.221053,0.0,37.031579,60.0,77.0
6,PL180,57.922807,0.0,39.298246,60.0,77.0
7,PL180,77.0,0.0,24.922807,60.0,77.0
